FREQ;Frequenza;REF_AREA;Territorio;DATA_TYPE;Indicatore;SEX;Sesso;AGE;Età;CONTARCTUAL_OCCUPATION;Qualifica contrattuale;ECON_ACTIVITY_NACE_2007;Attività economica (ATECO 2007);EMPLOYESS_CLASS;Classe di dipendenti;Tempo (TIME_PERIOD);Osservazione;OBS_STATUS;'Stato dell"'osservazione';NOTE_REF_AREA;Territorio (NOTE_REF_AREA);NOTE_DATA_TYPE;Indicatore (NOTE_DATA_TYPE);NOTE_SEX;Sesso (NOTE_SEX);NOTE_AGE;Età (NOTE_AGE);NOTE_CONTARCTUAL_OCCUPATION;Qualifica contrattuale (NOTE_CONTARCTUAL_OCCUPATION);NOTE_ECON_ACTIVITY_NACE_2007;Attività economica (ATECO 2007) (NOTE_ECON_ACTIVITY_NACE_2007);NOTE_EMPLOYESS_CLASS;Classe di dipendenti (NOTE_EMPLOYESS_CLASS);NOTE_TIME_PERIOD;Tempo;BASE_PER;Anno base;UNIT_MEAS;Unità di misura;UNIT_MULT;Unità di moltiplicazione
A;Annuale;ITF;Sud;HOUWAG_ENTEMP_MED_MI;Retribuzione lorda  oraria per ora retribuita delle posizioni lavorative dipendenti in euro (mediana).;9;Totale;Y15-29;15-29 anni;99;Totale;C;Attività manifatturiere;TOTAL;Totale;2016;9.03;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Valore mediano della distribuzione della retribuzione oraria della singola posizione lavorativa dipendente delle imprese ottenuta come rapporto fra la retribuzione lorda imponibile a fini contributivi a carico del datore di lavoro e le ore retribuite stimate sempre a carico del datore di lavoro.;;;;;;;;;;;;;;;;;;
A;Annuale;ITF;Sud;HOUWAG_ENTEMP_MED_MI;Retribuzione lorda  oraria per ora retribuita delle posizioni lavorative dipendenti in euro (mediana).;9;Totale;Y15-29;15-29 anni;99;Totale;C;Attività manifatturiere;TOTAL;Totale;2017;9.13;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Valore mediano della distribuzione della retribuzione oraria della singola posizione lavorativa dipendente delle imprese ottenuta come rapporto fra la retribuzione lorda imponibile a fini contributivi a carico del datore di lavoro e le ore retribuite stimate sempre a carico del datore di lavoro.;;;;;;;;;;;;;;;;;;
A;Annuale;ITF;Sud;HOUWAG_ENTEMP_MED_MI;Retribuzione lorda  oraria per ora retribuita delle posizioni lavorative dipendenti in euro (mediana).;9;Totale;Y15-29;15-29 anni;99;Totale;C;Attività manifatturiere;TOTAL;Totale;2018;9.13;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Valore mediano della distribuzione della retribuzione oraria della singola posizione lavorativa dipendente delle imprese ottenuta come rapporto fra la retribuzione lorda imponibile a fini contributivi a carico del datore di lavoro e le ore retribuite stimate sempre a carico del datore di lavoro.;;;;;;;;;;;;;;;;;;
A;Annuale;ITF;Sud;HOUWAG_ENTEMP_MED_MI;Retribuzione lorda  oraria per ora retribuita delle posizioni lavorative dipendenti in euro (mediana).;9;Totale;Y15-29;15-29 anni;99;Totale;C;Attività manifatturiere;TOTAL;Totale;2019;9.29;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Valore mediano della distribuzione della retribuzione oraria della singola posizione lavorativa dipendente delle imprese ottenuta come rapporto fra la retribuzione lorda imponibile a fini contributivi a carico del datore di lavoro e le ore retribuite stimate sempre a carico del datore di lavoro.;;;;;;;;;;;;;;;;;;
A;Annuale;ITF;Sud;HOUWAG_ENTEMP_MED_MI;Retribuzione lorda  oraria per ora retribuita delle posizioni lavorative dipendenti in euro (mediana).;9;Totale;Y15-29;15-29 anni;99;Totale;C;Attività manifatturiere;TOTAL;Totale;2020;9.5;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Valore mediano della distribuzione della retribuzione oraria della singola posizione lavorativa dipendente delle imprese ottenuta come rapporto fra la retribuzione lorda imponibile a fini contributivi a carico del datore di lavoro e le ore retribuite stimate sempre a carico del datore di lavoro.;;;;;;;;;;;;;;;;;;
A;Annuale;ITF;Sud;HOUWAG_ENTEMP_MED_MI;Retribuzione lorda  oraria per ora retribuita delle posizioni lavorative dipendenti in euro (mediana).;9;Totale;Y15-29;15-29 anni;99;Totale;C;Attività manifatturiere;TOTAL;Totale;2021;9.67;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Valore mediano della distribuzione della retribuzione oraria della singola posizione lavorativa dipendente delle imprese ottenuta come rapporto fra la retribuzione lorda imponibile a fini contributivi a carico del datore di lavoro e le ore retribuite stimate sempre a carico del datore di lavoro.;;;;;;;;;;;;;;;;;;
A;Annuale;ITF;Sud;HOUWAG_ENTEMP_MED_MI;Retribuzione lorda  oraria per ora retribuita delle posizioni lavorative dipendenti in euro (mediana).;9;Totale;Y15-29;15-29 anni;99;Totale;D;Fornitura di energia elettrica, gas, vapore e aria condizionata;TOTAL;Totale;2014;10.74;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Valore mediano della distribuzione della retribuzione oraria della singola posizione lavorativa dipendente delle imprese ottenuta come rapporto fra la retribuzione lorda imponibile a fini contributivi a carico del datore di lavoro e le ore retribuite stimate sempre a carico del datore di lavoro.;;;;;;;;;;;;;;;;;;
A;Annuale;ITF;Sud;HOUWAG_ENTEMP_MED_MI;Retribuzione lorda  oraria per ora retribuita delle posizioni lavorative dipendenti in euro (mediana).;9;Totale;Y15-29;15-29 anni;99;Totale;D;Fornitura di energia elettrica, gas, vapore e aria condizionata;TOTAL;Totale;2015;13.03;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Valore mediano della distribuzione della retribuzione oraria della singola posizione lavorativa dipendente delle imprese ottenuta come rapporto fra la retribuzione lorda imponibile a fini contributivi a carico del datore di lavoro e le ore retribuite stimate sempre a carico del datore di lavoro.;;;;;;;;;;;;;;;;;;
A;Annuale;ITF;Sud;HOUWAG_ENTEMP_MED_MI;Retribuzione lorda  oraria per ora retribuita delle posizioni lavorative dipendenti in euro (mediana).;9;Totale;Y15-29;15-29 anni;99;Totale;D;Fornitura di energia elettrica, gas, vapore e aria condizionata;TOTAL;Totale;2016;10.98;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Valore mediano della distribuzione della retribuzione oraria della singola posizione lavorativa dipendente delle imprese ottenuta come rapporto fra la retribuzione lorda imponibile a fini contributivi a carico del datore di lavoro e le ore retribuite stimate sempre a carico del datore di lavoro.;;;;;;;;;;;;;;;;;;
A;Annuale;ITF;Sud;HOUWAG_ENTEMP_MED_MI;Retribuzione lorda  oraria per ora retribuita delle posizioni lavorative dipendenti in euro (mediana).;9;Totale;Y15-29;15-29 anni;99;Totale;D;Fornitura di energia elettrica, gas, vapore e aria condizionata;TOTAL;Totale;2017;12.91;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Valore mediano della distribuzione della retribuzione oraria della singola posizione lavorativa dipendente delle imprese ottenuta come rapporto fra la retribuzione lorda imponibile a fini contributivi a carico del datore di lavoro e le ore retribuite stimate sempre a carico del datore di lavoro.;;;;;;;;;;;;;;;;;;
A;Annuale;ITF;Sud;HOUWAG_ENTEMP_MED_MI;Retribuzione lorda  oraria per ora retribuita delle posizioni lavorative dipendenti in euro (mediana).;9;Totale;Y15-29;15-29 anni;99;Totale;D;Fornitura di energia elettrica, gas, vapore e aria condizionata;TOTAL;Totale;2018;13.42;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Valore mediano della distribuzione della retribuzione oraria della singola posizione lavorativa dipendente delle imprese ottenuta come rapporto fra la retribuzione lorda imponibile a fini contributivi a carico del datore di lavoro e le ore retribuite stimate sempre a carico del datore di lavoro.;;;;;;;;;;;;;;;;;;
A;Annuale;ITF;Sud;HOUWAG_ENTEMP_MED_MI;Retribuzione lorda  oraria per ora retribuita delle posizioni lavorative dipendenti in euro (mediana).;9;Totale;Y15-29;15-29 anni;99;Totale;D;Fornitura di energia elettrica, gas, vapore e aria condizionata;TOTAL;Totale;2019;12.75;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Valore mediano della distribuzione della retribuzione oraria della singola posizione lavorativa dipendente delle imprese ottenuta come rapporto fra la retribuzione lorda imponibile a fini contributivi a carico del datore di lavoro e le ore retribuite stimate sempre a carico del datore di lavoro.;;;;;;;;;;;;;;;;;;
A;Annuale;ITF;Sud;HOUWAG_ENTEMP_MED_MI;Retribuzione lorda  oraria per ora retribuita delle posizioni lavorative dipendenti in euro (mediana).;9;Totale;Y15-29;15-29 anni;99;Totale;D;Fornitura di energia elettrica, gas, vapore e aria condizionata;TOTAL;Totale;2020;13.02;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Valore mediano della distribuzione della retribuzione oraria della singola posizione lavorativa dipendente delle imprese ottenuta come rapporto fra la retribuzione lorda imponibile a fini contributivi a carico del datore di lavoro e le ore retribuite stimate sempre a carico del datore di lavoro.;;;;;;;;;;;;;;;;;;
A;Annuale;ITF;Sud;HOUWAG_ENTEMP_MED_MI;Retribuzione lorda  oraria per ora retribuita delle posizioni lavorative dipendenti in euro (mediana).;9;Totale;Y15-29;15-29 anni;99;Totale;D;Fornitura di energia elettrica, gas, vapore e aria condizionata;TOTAL;Totale;2021;13.66;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Valore mediano della distribuzione della retribuzione oraria della singola posizione lavorativa dipendente delle imprese ottenuta come rapporto fra la retribuzione lorda imponibile a fini contributivi a carico del datore di lavoro e le ore retribuite stimate sempre a carico del datore di lavoro.;;;;;;;;;;;;;;;;;;
A;Annuale;ITF;Sud;HOUWAG_ENTEMP_MED_MI;Retribuzione lorda  oraria per ora retribuita delle posizioni lavorative dipendenti in euro (mediana).;9;Totale;Y15-29;15-29 anni;99;Totale;E;Fornitura di acqua reti fognarie, attività di gestione dei rifiuti e risanamento;TOTAL;Totale;2014;10.41;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Valore mediano della distribuzione della retribuzione oraria della singola posizione lavorativa dipendente delle imprese ottenuta come rapporto fra la retribuzione lorda imponibile a fini contributivi a carico del datore di lavoro e le ore retribuite stimate sempre a carico del datore di lavoro.;;;;;;;;;;;;;;;;;;
A;Annuale;ITF;Sud;HOUWAG_ENTEMP_MED_MI;Retribuzione lorda  oraria per ora retribuita delle posizioni lavorative dipendenti in euro (mediana).;9;Totale;Y15-29;15-29 anni;99;Totale;E;Fornitura di acqua reti fognarie, attività di gestione dei rifiuti e risanamento;TOTAL;Totale;2015;10.37;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Valore mediano della distribuzione della retribuzione oraria della singola posizione lavorativa dipendente delle imprese ottenuta come rapporto fra la retribuzione lorda imponibile a fini contributivi a carico del datore di lavoro e le ore retribuite stimate sempre a carico del datore di lavoro.;;;;;;;;;;;;;;;;;;
A;Annuale;ITF;Sud;HOUWAG_ENTEMP_MED_MI;Retribuzione lorda  oraria per ora retribuita delle posizioni lavorative dipendenti in euro (mediana).;9;Totale;Y15-29;15-29 anni;99;Totale;E;Fornitura di acqua reti fognarie, attività di gestione dei rifiuti e risanamento;TOTAL;Totale;2016;10.32;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Valore mediano della distribuzione della retribuzione oraria della singola posizione lavorativa dipendente delle imprese ottenuta come rapporto fra la retribuzione lorda imponibile a fini contributivi a carico del datore di lavoro e le ore retribuite stimate sempre a carico del datore di lavoro.;;;;;;;;;;;;;;;;;;
A;Annuale;ITF;Sud;HOUWAG_ENTEMP_MED_MI;Retribuzione lorda  oraria per ora retribuita delle posizioni lavorative dipendenti in euro (mediana).;9;Totale;Y15-29;15-29 anni;99;Totale;E;Fornitura di acqua reti fognarie, attività di gestione dei rifiuti e risanamento;TOTAL;Totale;2017;10.41;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Valore mediano della distribuzione della retribuzione oraria della singola posizione lavorativa dipendente delle imprese ottenuta come rapporto fra la retribuzione lorda imponibile a fini contributivi a carico del datore di lavoro e le ore retribuite stimate sempre a carico del datore di lavoro.;;;;;;;;;;;;;;;;;;
A;Annuale;ITF;Sud;HOUWAG_ENTEMP_MED_MI;Retribuzione lorda  oraria per ora retribuita delle posizioni lavorative dipendenti in euro (mediana).;9;Totale;Y15-29;15-29 anni;99;Totale;E;Fornitura di acqua reti fognarie, attività di gestione dei rifiuti e risanamento;TOTAL;Totale;2018;10.19;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Valore mediano della distribuzione della retribuzione oraria della singola posizione lavorativa dipendente delle imprese ottenuta come rapporto fra la retribuzione lorda imponibile a fini contributivi a carico del datore di lavoro e le ore retribuite stimate sempre a carico del datore di lavoro.;;;;;;;;;;;;;;;;;;
A;Annuale;ITF;Sud;HOUWAG_ENTEMP_MED_MI;Retribuzione lorda  oraria per ora retribuita delle posizioni lavorative dipendenti in euro (mediana).;9;Totale;Y15-29;15-29 anni;99;Totale;E;Fornitura di acqua reti fognarie, attività di gestione dei rifiuti e risanamento;TOTAL;Totale;2019;10.08;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Valore mediano della distribuzione della retribuzione oraria della singola posizione lavorativa dipendente delle imprese ottenuta come rapporto fra la retribuzione lorda imponibile a fini contributivi a carico del datore di lavoro e le ore retribuite stimate sempre a carico del datore di lavoro.;;;;;;;;;;;;;;;;;;
A;Annuale;ITF;Sud;HOUWAG_ENTEMP_MED_MI;Retribuzione lorda  oraria per ora retribuita delle posizioni lavorative dipendenti in euro (mediana).;9;Totale;Y15-29;15-29 anni;99;Totale;E;Fornitura di acqua reti fognarie, attività di gestione dei rifiuti e risanamento;TOTAL;Totale;2020;9.97;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Valore mediano della distribuzione della retribuzione oraria della singola posizione lavorativa dipendente delle imprese ottenuta come rapporto fra la retribuzione lorda imponibile a fini contributivi a carico del datore di lavoro e le ore retribuite stimate sempre a carico del datore di lavoro.;;;;;;;;;;;;;;;;;;
A;Annuale;ITF;Sud;HOUWAG_ENTEMP_MED_MI;Retribuzione lorda  oraria per ora retribuita delle posizioni lavorative dipendenti in euro (mediana).;9;Totale;Y15-29;15-29 anni;99;Totale;E;Fornitura di acqua reti fognarie, attività di gestione dei rifiuti e risanamento;TOTAL;Totale;2021;9.94;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Valore mediano della distribuzione della retribuzione oraria della singola posizione lavorativa dipendente delle imprese ottenuta come rapporto fra la retribuzione lorda imponibile a fini contributivi a carico del datore di lavoro e le ore retribuite stimate sempre a carico del datore di lavoro.;;;;;;;;;;;;;;;;;;
A;Annuale;ITF;Sud;HOUWAG_ENTEMP_MED_MI;Retribuzione lorda  oraria per ora retribuita delle posizioni lavorative dipendenti in euro (mediana).;9;Totale;Y15-29;15-29 anni;99;Totale;F;Costruzioni;TOTAL;Totale;2014;9.35;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Valore mediano della distribuzione della retribuzione oraria della singola posizione lavorativa dipendente delle imprese ottenuta come rapporto fra la retribuzione lorda imponibile a fini contributivi a carico del datore di lavoro e le ore retribuite stimate sempre a carico del datore di lavoro.;;;;;;;;;;;;;;;;;;
A;Annuale;ITF;Sud;HOUWAG_ENTEMP_MED_MI;Retribuzione lorda  oraria per ora retribuita delle posizioni lavorative dipendenti in euro (mediana).;9;Totale;Y15-29;15-29 anni;99;Totale;F;Costruzioni;TOTAL;Totale;2015;9.7;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Valore mediano della distribuzione della retribuzione oraria della singola posizione lavorativa dipendente delle imprese ottenuta come rapporto fra la retribuzione lorda imponibile a fini contributivi a carico del datore di lavoro e le ore retribuite stimate sempre a carico del datore di lavoro.;;;;;;;;;;;;;;;;;;
A;Annuale;ITF;Sud;HOUWAG_ENTEMP_MED_MI;Retribuzione lorda  oraria per ora retribuita delle posizioni lavorative dipendenti in euro (mediana).;9;Totale;Y15-29;15-29 anni;99;Totale;F;Costruzioni;TOTAL;Totale;2016;9.57;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Valore mediano della distribuzione della retribuzione oraria della singola posizione lavorativa dipendente delle imprese ottenuta come rapporto fra la retribuzione lorda imponibile a fini contributivi a carico del datore di lavoro e le ore retribuite stimate sempre a carico del datore di lavoro.;;;;;;;;;;;;;;;;;;
A;Annuale;ITF;Sud;HOUWAG_ENTEMP_MED_MI;Retribuzione lorda  oraria per ora retribuita delle posizioni lavorative dipendenti in euro (mediana).;9;Totale;Y15-29;15-29 anni;99;Totale;F;Costruzioni;TOTAL;Totale;2017;9.55;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Valore mediano della distribuzione della retribuzione oraria della singola posizione lavorativa dipendente delle imprese ottenuta come rapporto fra la retribuzione lorda imponibile a fini contributivi a carico del datore di lavoro e le ore retribuite stimate sempre a carico del datore di lavoro.;;;;;;;;;;;;;;;;;;
A;Annuale;ITF;Sud;HOUWAG_ENTEMP_MED_MI;Retribuzione lorda  oraria per ora retribuita delle posizioni lavorative dipendenti in euro (mediana).;9;Totale;Y15-29;15-29 anni;99;Totale;F;Costruzioni;TOTAL;Totale;2018;9.34;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Valore mediano della distribuzione della retribuzione oraria della singola posizione lavorativa dipendente delle imprese ottenuta come rapporto fra la retribuzione lorda imponibile a fini contributivi a carico del datore di lavoro e le ore retribuite stimate sempre a carico del datore di lavoro.;;;;;;;;;;;;;;;;;;
A;Annuale;ITF;Sud;HOUWAG_ENTEMP_MED_MI;Retribuzione lorda  oraria per ora retribuita delle posizioni lavorative dipendenti in euro (mediana).;9;Totale;Y15-29;15-29 anni;99;Totale;F;Costruzioni;TOTAL;Totale;2019;9.34;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Valore mediano della distribuzione della retribuzione oraria della singola posizione lavorativa dipendente delle imprese ottenuta come rapporto fra la retribuzione lorda imponibile a fini contributivi a carico del datore di lavoro e le ore retribuite stimate sempre a carico del datore di lavoro.;;;;;;;;;;;;;;;;;;
A;Annuale;ITF;Sud;HOUWAG_ENTEMP_MED_MI;Retribuzione lorda  oraria per ora retribuita delle posizioni lavorative dipendenti in euro (mediana).;9;Totale;Y15-29;15-29 anni;99;Totale;F;Costruzioni;TOTAL;Totale;2020;9.42;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Valore mediano della distribuzione della retribuzione oraria della singola posizione lavorativa dipendente delle imprese ottenuta come rapporto fra la retribuzione lorda imponibile a fini contributivi a carico del datore di lavoro e le ore retribuite stimate sempre a carico del datore di lavoro.;;;;;;;;;;;;;;;;;;
A;Annuale;ITF;Sud;HOUWAG_ENTEMP_MED_MI;Retribuzione lorda  oraria per ora retribuita delle posizioni lavorative dipendenti in euro (mediana).;9;Totale;Y15-29;15-29 anni;99;Totale;F;Costruzioni;TOTAL;Totale;2021;9.62;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Valore mediano della distribuzione della retribuzione oraria della singola posizione lavorativa dipendente delle imprese ottenuta come rapporto fra la retribuzione lorda imponibile a fini contributivi a carico del datore di lavoro e le ore retribuite stimate sempre a carico del datore di lavoro.;;;;;;;;;;;;;;;;;;
A;Annuale;ITF;Sud;HOUWAG_ENTEMP_MED_MI;Retribuzione lorda  oraria per ora retribuita delle posizioni lavorative dipendenti in euro (mediana).;9;Totale;Y15-29;15-29 anni;99;Totale;0038;Servizi  (g-s, escluso o);TOTAL;Totale;2014;9.17;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Valore mediano della distribuzione della retribuzione oraria della singola posizione lavorativa dipendente delle imprese ottenuta come rapporto fra la retribuzione lorda imponibile a fini contributivi a carico del datore di lavoro e le ore retribuite stimate sempre a carico del datore di lavoro.;;;;;;;;;;;;;;;;;;
A;Annuale;ITF;Sud;HOUWAG_ENTEMP_MED_MI;Retribuzione lorda  oraria per ora retribuita delle posizioni lavorative dipendenti in euro (mediana).;9;Totale;Y15-29;15-29 anni;99;Totale;0038;Servizi  (g-s, escluso o);TOTAL;Totale;2015;9.29;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Valore mediano della distribuzione della retribuzione oraria della singola posizione lavorativa dipendente delle imprese ottenuta come rapporto fra la retribuzione lorda imponibile a fini contributivi a carico del datore di lavoro e le ore retribuite stimate sempre a carico del datore di lavoro.;;;;;;;;;;;;;;;;;;
A;Annuale;ITF;Sud;HOUWAG_ENTEMP_MED_MI;Retribuzione lorda  oraria per ora retribuita delle posizioni lavorative dipendenti in euro (mediana).;9;Totale;Y15-29;15-29 anni;99;Totale;0038;Servizi  (g-s, escluso o);TOTAL;Totale;2016;9.32;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Valore mediano della distribuzione della retribuzione oraria della singola posizione lavorativa dipendente delle imprese ottenuta come rapporto fra la retribuzione lorda imponibile a fini contributivi a carico del datore di lavoro e le ore retribuite stimate sempre a carico del datore di lavoro.;;;;;;;;;;;;;;;;;;
A;Annuale;ITF;Sud;HOUWAG_ENTEMP_MED_MI;Retribuzione lorda  oraria per ora retribuita delle posizioni lavorative dipendenti in euro (mediana).;9;Totale;Y15-29;15-29 anni;99;Totale;0038;Servizi  (g-s, escluso o);TOTAL;Totale;2017;9.43;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Valore mediano della distribuzione della retribuzione oraria della singola posizione lavorativa dipendente delle imprese ottenuta come rapporto fra la retribuzione lorda imponibile a fini contributivi a carico del datore di lavoro e le ore retribuite stimate sempre a carico del datore di lavoro.;;;;;;;;;;;;;;;;;;
A;Annuale;ITF;Sud;HOUWAG_ENTEMP_MED_MI;Retribuzione lorda  oraria per ora retribuita delle posizioni lavorative dipendenti in euro (mediana).;9;Totale;Y15-29;15-29 anni;99;Totale;0038;Servizi  (g-s, escluso o);TOTAL;Totale;2018;9.44;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Valore mediano della distribuzione della retribuzione oraria della singola posizione lavorativa dipendente delle imprese ottenuta come rapporto fra la retribuzione lorda imponibile a fini contributivi a carico del datore di lavoro e le ore retribuite stimate sempre a carico del datore di lavoro.;;;;;;;;;;;;;;;;;;
A;Annuale;ITF;Sud;HOUWAG_ENTEMP_MED_MI;Retribuzione lorda  oraria per ora retribuita delle posizioni lavorative dipendenti in euro (mediana).;9;Totale;Y15-29;15-29 anni;99;Totale;0038;Servizi  (g-s, escluso o);TOTAL;Totale;2019;9.51;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Valore mediano della distribuzione della retribuzione oraria della singola posizione lavorativa dipendente delle imprese ottenuta come rapporto fra la retribuzione lorda imponibile a fini contributivi a carico del datore di lavoro e le ore retribuite stimate sempre a carico del datore di lavoro.;;;;;;;;;;;;;;;;;;
A;Annuale;ITF;Sud;HOUWAG_ENTEMP_MED_MI;Retribuzione lorda  oraria per ora retribuita delle posizioni lavorative dipendenti in euro (mediana).;9;Totale;Y15-29;15-29 anni;99;Totale;0038;Servizi  (g-s, escluso o);TOTAL;Totale;2020;9.68;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Valore mediano della distribuzione della retribuzione oraria della singola posizione lavorativa dipendente delle imprese ottenuta come rapporto fra la retribuzione lorda imponibile a fini contributivi a carico del datore di lavoro e le ore retribuite stimate sempre a carico del datore di lavoro.;;;;;;;;;;;;;;;;;;
A;Annuale;ITF;Sud;HOUWAG_ENTEMP_MED_MI;Retribuzione lorda  oraria per ora retribuita delle posizioni lavorative dipendenti in euro (mediana).;9;Totale;Y15-29;15-29 anni;99;Totale;0038;Servizi  (g-s, escluso o);TOTAL;Totale;2021;9.73;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Valore mediano della distribuzione della retribuzione oraria della singola posizione lavorativa dipendente delle imprese ottenuta come rapporto fra la retribuzione lorda imponibile a fini contributivi a carico del datore di lavoro e le ore retribuite stimate sempre a carico del datore di lavoro.;;;;;;;;;;;;;;;;;;
A;Annuale;ITF;Sud;HOUWAG_ENTEMP_MED_MI;Retribuzione lorda  oraria per ora retribuita delle posizioni lavorative dipendenti in euro (mediana).;9;Totale;Y15-29;15-29 anni;99;Totale;G;'Commercio all"'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli';TOTAL;Totale;2014;9.32;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Valore mediano della distribuzione della retribuzione oraria della singola posizione lavorativa dipendente delle imprese ottenuta come rapporto fra la retribuzione lorda imponibile a fini contributivi a carico del datore di lavoro e le ore retribuite stimate sempre a carico del datore di lavoro.;;;;;;;;;;;;;;;;;;
A;Annuale;ITF;Sud;HOUWAG_ENTEMP_MED_MI;Retribuzione lorda  oraria per ora retribuita delle posizioni lavorative dipendenti in euro (mediana).;9;Totale;Y15-29;15-29 anni;99;Totale;G;'Commercio all"'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli';TOTAL;Totale;2015;9.4;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Valore mediano della distribuzione della retribuzione oraria della singola posizione lavorativa dipendente delle imprese ottenuta come rapporto fra la retribuzione lorda imponibile a fini contributivi a carico del datore di lavoro e le ore retribuite stimate sempre a carico del datore di lavoro.;;;;;;;;;;;;;;;;;;
A;Annuale;ITF;Sud;HOUWAG_ENTEMP_MED_MI;Retribuzione lorda  oraria per ora retribuita delle posizioni lavorative dipendenti in euro (mediana).;9;Totale;Y15-29;15-29 anni;99;Totale;G;'Commercio all"'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli';TOTAL;Totale;2016;9.52;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Valore mediano della distribuzione della retribuzione oraria della singola posizione lavorativa dipendente delle imprese ottenuta come rapporto fra la retribuzione lorda imponibile a fini contributivi a carico del datore di lavoro e le ore retribuite stimate sempre a carico del datore di lavoro.;;;;;;;;;;;;;;;;;;
A;Annuale;ITF;Sud;HOUWAG_ENTEMP_MED_MI;Retribuzione lorda  oraria per ora retribuita delle posizioni lavorative dipendenti in euro (mediana).;9;Totale;Y15-29;15-29 anni;99;Totale;G;'Commercio all"'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli';TOTAL;Totale;2017;9.66;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Valore mediano della distribuzione della retribuzione oraria della singola posizione lavorativa dipendente delle imprese ottenuta come rapporto fra la retribuzione lorda imponibile a fini contributivi a carico del datore di lavoro e le ore retribuite stimate sempre a carico del datore di lavoro.;;;;;;;;;;;;;;;;;;
A;Annuale;ITF;Sud;HOUWAG_ENTEMP_MED_MI;Retribuzione lorda  oraria per ora retribuita delle posizioni lavorative dipendenti in euro (mediana).;9;Totale;Y15-29;15-29 anni;99;Totale;G;'Commercio all"'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli';TOTAL;Totale;2018;9.67;;;;;TIPO_DATO7__HOUWAG_ENTEMP_MED_MI_N1;Valore mediano della distribuzione della retribuzione oraria della singola posizione lavorativa dipendente delle imprese ottenuta come rapporto fra la retribuzione lorda imponibile a fini contributivi a carico del datore di lavoro e le ore retribuite stimate sempre a carico del datore di lavoro.;;;;;;;;;;;;;;;;;;
